Heure de début,Heure de fin,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Marche à pied"" (ms)"
16:00:00.000+02:00,16:15:00.000+02:00,,16.24478999819278,,,,,,,,,,,
16:15:00.000+02:00,16:30:00.000+02:00,,16.24478999819278,,,,,,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.24478999819278,,,,,,,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,16.24478999819278,0.9645178833007813,,,,,,1,,,,
17:00:00.000+02:00,17:15:00.000+02:00,,16.244789588871043,17.165517517089842,,,0.30216723680496216,0.30216723680496216,0.30216723680496216,27,,,,
17:15:00.000+02:00,17:30:00.000+02:00,,16.244789561293988,,,,,,,15,,,,
17:30:00.000+02:00,17:45:00.000+02:00,5,33.353001139675634,295.0854727478027,2.0,2,0.878810747836933,1.260336995124817,0.2697921693325043,485,,,,306384
17:45:00.000+02:00,18:00:00.000+02:00,9,43.91564154127481,602.1464455871583,4.0,4,1.124652855850249,1.410852313041687,0.3237506151199341,851,,,,495546
18:00:00.000+02:00,18:15:00.000+02:00,,16.244789633637293,8.736411620477437,,,,,,13,,,,
18:15:00.000+02:00,18:30:00.000+02:00,4,16.244789633637293,106.69636626114487,,,0.6573184205352532,1.3628818988800049,0.2726895213127136,177,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.244789633637293,,,,,,,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.244789633637293,25.900049209594727,,,0.3237505853176117,0.3237505853176117,0.3237505853176117,40,,,,
19:00:00.000+02:00,19:15:00.000+02:00,1,16.244789633637293,36.28918647766113,,,0.8574508428573608,1.3911510705947876,0.3237506151199341,85,,,,
19:15:00.000+02:00,19:30:00.000+02:00,,16.244789633637293,,,,,,,80,,,,
19:30:00.000+02:00,19:45:00.000+02:00,8,45.46456393962674,334.56275705301175,1.0,1,0.7346579989874795,1.247135043144226,0.3237505555152893,527,,,,523285
19:45:00.000+02:00,20:00:00.000+02:00,7,41.655052422503296,321.44301458395114,2.0,2,0.8214046531992569,1.2638349533081055,0.2583848536014557,491,,,,455062
20:00:00.000+02:00,20:15:00.000+02:00,,16.244791288993735,,,,,,,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,2,16.2447913616165,108.46169781684875,,,0.884626571631514,1.1197574138641357,0.26381242275238037,180,,,,
20:30:00.000+02:00,20:45:00.000+02:00,,16.244791433858428,,,,,,,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,,16.244791433858428,,,,,,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.244791433858428,,,,,,,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,3,24.558956140192652,112.56778865737517,,,0.46571482996612124,0.6767454743385315,0.2913755178451538,173,,,,148895
21:30:00.000+02:00,21:45:00.000+02:00,15,66.49999276669898,1188.7894434532432,13.0,13,1.3240414645922547,1.6513745784759521,0.7388491034507751,1632,,,,900000
21:45:00.000+02:00,22:00:00.000+02:00,15,66.4999961756992,1314.3309725218537,15.0,15,1.4611895142997768,1.555586576461792,1.3776718378067017,1755,,,,900000
22:00:00.000+02:00,22:15:00.000+02:00,10,52.9722468970802,844.8516971009262,9.0,9,1.4393607093722742,1.5941827297210693,0.7979354858398438,1137,,,,657737
22:15:00.000+02:00,22:30:00.000+02:00,,16.244790595129786,,,,,,,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,16.244790595129786,,,,,,,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.244790595129786,,,,,,,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.244790595129786,,,,,,,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.244790595129786,,,,,,,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.244790595129786,,,,,,,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.244790595129786,,,,,,,,,,,
